_id,全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
36,172014,AA0000000848,石川県金沢市,味噌蔵町公民館,ミソグラチョウコウミンカン,Misoguracho Community Center,"",1307,"","",172014,"",石川県金沢市兼六元町7-19,石川県,金沢市,兼六元町,7-19,"",36.56648,136.665274,"","",076-221-2573,"","","","",-,"",金沢市味噌蔵町公民館振興協力会,月火水木金,09:00,17:00,休館日：国民の祝日、年末年始（12月29日から1月3日）;館長が必要と認めた場合は臨時に開館または休館する場合あり,各地区ごとに設置され、地域における学習の機会と場を提供しています。,"","","","","","","",可,"",可,"","","","","","","",http://www.spacelan.ne.jp/~misogura-k/,"","",""
37,172014,AA0000000849,石川県金沢市,長町公民館,ナガマチコウミンカン,Nagamachi Community Center,"",1307,"","",172014,"",石川県金沢市長町2-2-16,石川県,金沢市,長町,2-2-16,"",36.563425,136.649214,"","",076-231-5730,"","","","",-,"",金沢市長町公民館振興協力会,月火水木金,09:00,17:30,"休館日:国民の祝日、振替休日、お盆、年末年始、館長が必要と認めた場合は臨時休館あり。
夜間(18時～21時)と休館日の利用は許可を受けた場合のみ可能。",各地区ごとに設置され、地域における学習の機会と場を提供しています。,可,"","","","","","",可,"",可,"","","","",可,"","",http://www.spacelan.ne.jp/~nagamati-k/,"","",""
38,172014,AA0000000850,石川県金沢市,松ヶ枝公民館,マツガエコウミンカン,Matsugae Community Center,"",1307,"","",172014,"",石川県金沢市高岡町7-23,石川県,金沢市,高岡町,7-23,"",36.569885,136.652844,"","",076-221-6005,"","","","",-,"",金沢市松ヶ枝公民館振興協力会,月火水木金,09:00,17:30,休館日:国民の祝日、振替休日、お盆および年末年始（12月28日正午～１月4日）,各地区ごとに設置され、地域における学習の機会と場を提供しています。,"","","","","","","",可,"","","","","","","","","",https://note.com/matsugae,"","",""
39,172014,AA0000000851,石川県金沢市,長土塀公民館,ナガドヘイコウミンカン,Nagadohe Community Center,"",1307,"","",172014,"",石川県金沢市長町3-3-3,石川県,金沢市,市長町,3-3-3,"",36.567244,136.645865,"","",076-265-7496,"","","","",-,"",金沢市長土塀公民館振興協力会,月火水木金土,09:00,17:00,"休館：日・国民の祝日、年末年始(12月29日～1月5日)、土曜日開館9：00～12：00、館長が必要と認めた場合は臨時に開館または休館する場合あり
",各地区ごとに設置され、地域における学習の機会と場を提供しています。,可,"","",有,スロープ有,"",車イス用トイレに音声案内有,可,"",可,有(併設館にあり),有,有,有,可,"","",http://www.spacelan.ne.jp/~nagadohe-k/,"","",""
40,172014,AA0000000852,石川県金沢市,芳斎公民館,ホウサイコウミンカン,Hosai Community Center,"",1307,"","",172014,"",石川県金沢市芳斉2-3-43,石川県,金沢市,芳斉,2-3-43,"",36.572038,136.64985,"","",076-221-7226,"","","","",-,"",金沢市芳斎公民館振興協力会,月火水木金,09:00,17:45,"休館日:国民の祝日、振替休日、お盆、年末年始（12月29日～１月３日）、館長が必要と認めた日。
館長が必要と認めた場合は夜間及び休館日も開館する場合あり。",各地区ごとに設置され、地域における学習の機会と場を提供しています。,可,"","",有,スロープ有,"","",可,"",可,"","",併設児童館に有,有,可,"",可,http://www.housai-k.jp,"","",""
41,172014,AA0000000853,石川県金沢市,長田町公民館,ナガタマチコウミンカン,Nagatamachi Community Center,"",1307,"","",172014,"",石川県金沢市長田1-5-50,石川県,金沢市,長田,1-5-50,"",36.575882,136.642986,"","",076-263-3900,"","","","",-,"",金沢市長田町公民館振興協力会,月火水木金,09:00,17:00,休館日は土日、祝祭日、振替休日、およびお盆期間・年末年始。夜間(17時～21時)と休館日の利用は許可を受けた場合のみ可能。,各地区ごとに設置され、地域における学習の機会と場を提供しています。,"","","","","","","",可,"","","","","","","","","",http://www.spacelan.ne.jp/~nagata-k/home/kouminkan.html,"","",""
42,172014,AA0000000854,石川県金沢市,此花町公民館,コノハナマチコウミンカン,Konohanamachi Community Center,"",1307,"","",172014,"",石川県金沢市此花町2-7,石川県,金沢市,此花町,2-7,"",36.577193,136.651955,"","",076-263-8148,"","","","",-,"",金沢市此花町公民館振興協力会,月火水木金,08:45,17:15,休館日：土日、国民の祝日、振替休日、年末年始、お盆。　館長が必要と認めた場合は臨時に開館または休館する場合あり。,各地区ごとに設置され、地域における学習の機会と場を提供しています。,可,"","",有,"",有,"",可,"","",有,"","",有,"","","",http://www.spacelan.ne.jp/~konohana-k/,"","",""
43,172014,AA0000000855,石川県金沢市,瓢箪町公民館,ヒョウタンマチコウミンカン,Hyotanmachi Community Center,"",1307,"","",172014,"",石川県金沢市彦三町2-10-5,石川県,金沢市,彦三町,2-10-5,"",36.575801,136.657413,"","",076-221-1476,"","","","",-,"",金沢市瓢箪町公民館振興協力会,月火水木金,09:00,17:00,休館日：土日、国民の祝日、振替休日、年末年始(12月29日～1月3日）夏季休館日（8月13日～8月16日）,各地区ごとに設置され、地域における学習の機会と場を提供しています。,"","","","","","","",可,"",可,"","","",併設児童館に有,可,"","",https://hyoutantan.com,"","",""
44,172014,AA0000000856,石川県金沢市,馬場公民館,ババコウミンカン,Baba Community Center,"",1307,"","",172014,"",石川県金沢市東山3-9-35,石川県,金沢市,東山,3-9-35,"",36.574477,136.665101,"","",076-252-0705,"","","","",-,"",金沢市馬場公民館振興協力会,月火水木金,09:00,17:00,"休館日：土日、国民の休日、振替休日、年末年始（12月29日～1月3日）、夏季休館日（8月14日～16日）。
館長が必要と認めた場合は臨時に開館または休館する場合あり。",各地区ごとに設置され、地域における学習の機会と場を提供しています。,"","","","","","","",可,"",可,"","","","",可,"","","","","",""
45,172014,AA0000000857,石川県金沢市,浅野町公民館,アサノマチコウミンカン,Asanomachi Community Center,"",1307,"","",172014,"",石川県金沢市乙丸町甲161,石川県,金沢市,乙丸町甲,161,"",36.586739,136.665312,"","",076-251-1637,"","","","",-,"",金沢市浅野町公民館振興協力会,月火水木金,09:00,17:00,休館日:土日、国民の祝日、振替休日、および年末年始（12月29日～１月３日）、夏季休館日（8月14日～16日）、館長が必要と認めた場合は臨時に開館または休館する場合あり。土日や平日の17時以降は事前予約があれば利用可。,各地区ごとに設置され、地域における学習の機会と場を提供しています。,"","","","","","","",可,"",可,"","","","","","","",http://www.facebook.com/asanomati,"","",""
46,172014,AA0000000858,石川県金沢市,森山公民館,モリヤマコウミンカン,Moriyama Community Center,"",1307,"","",172014,"",石川県金沢市森山2-11-13,石川県,金沢市,森山,2-11-13,"",36.579398,136.669017,"","",076-252-6873,"","","","",-,"",金沢市森山公民館振興協力会,月火水木金,09:00,17:00,休館日:土日、国民の祝日、振替休日、および年末年始（12月29日～１月３日）、旧盆（8月14日～16日）夜間(17時～21時)と土日の利用は許可を受けた場合のみ可能。,各地区ごとに設置され、地域における学習の機会と場を提供しています。,可,"","","","","","",可,"",可,"","","","",可,"","",http://www.spacelan.ne.jp/~moriyama-k/,"","",""
47,172014,AA0000000859,石川県金沢市,千坂公民館,チサカコウミンカン,Chisaka Community Center,"",1307,"","",172014,"",石川県金沢市千木1-119,石川県,金沢市,千木,1-119,"",36.605795,136.674127,"","",076-257-0670,"","","","",-,"",金沢市千坂公民館振興協力会,月火水木金,09:00,17:30,休館日:国民の祝日、振替休日、および年末年始（12月29日～１月３日）、旧盆（8月14日～16日）,各地区ごとに設置され、地域における学習の機会と場を提供しています。,"","","","","","","",可,"",可,"","","","",可,"","",http://www.spacelan.ne.jp/~chisaka-k/,"","",""
48,172014,AA0000000860,石川県金沢市,夕日寺公民館,ユウヒデラコウミンカン,Yuhidera Community Center,"",1307,"","",172014,"",石川県金沢市夕日寺町ロ35番地,石川県,金沢市,夕日寺町ロ,35番地,"",36.572663,136.705642,"","",076-251-0027,"","","","",-,"",金沢市夕日寺公民館振興協力会,月火水木金,09:00,17:00,休館日：土日、国民の祝日、振替休日、お盆、年末年始（12月29日から1月4日）。申し込みがあった場合には、夜間及び土日も利用可。,各地区ごとに設置され、地域における学習の機会と場を提供しています。,可,"","",有,"","","",可,"",可,有,有,"","",可,"","",https://yuuhidera1300.com,"","",""
49,172014,AA0000000861,石川県金沢市,諸江公民館,モロエコウミンカン,Moroe Community Center,"",1307,"","",172014,"",石川県金沢市諸江町29-1,石川県,金沢市,諸江町,29-1,"",36.590668,136.641505,"","",076-263-1630,"","","","",-,"",金沢市諸江公民館振興協力会,月火水木金,09:00,17:00,"休館日：国民の祝日、振替休日、旧盆、年末年始（12月29日～1月3日）、館長が必要と認めた場合は臨時に開館または休館する場合あり。
申し込みがあった場合には、夜間及び土日も利用可",各地区ごとに設置され、地域における学習の機会と場を提供しています。,可,有,"",有,エレベーター有,"","",可,"",可,"","","",有,可,"","",https://moroe-k.org,"","",""
50,172014,AA0000000862,石川県金沢市,富樫公民館,トガシコウミンカン,Togashi Community Center,"",1307,"","",172014,"",石川県金沢市山科1-6-8,石川県,金沢市,山科,1-6-8,"",36.528432,136.647259,"","",076-241-1971,"","","","",-,"",金沢市富樫公民館振興協力会,月火水木金,09:00,17:00,"休館日：土日、国民の祝日、振替休日、お盆、年末年始（12月29日～1月4日）、館長が必要と認めた場合、臨時開館又は休館する場合あり。
夜間(17時～21時)と土日の利用は、事前に許可を受けた場合可能。",各地区ごとに設置され、地域における学習の機会と場を提供しています。,可,有,"","","","","",可,"",可,"","","","",可,"",可,http://togashi-pub.com/,"","",""
51,172014,AA0000000863,石川県金沢市,米丸公民館,ヨネマルコウミンカン,Yonemaru Community Center,"",1307,"","",172014,"",石川県金沢市間明町2-72,石川県,金沢市,間明町,2-72,"",36.565138,136.618266,"","",076-291-1171,"","","","",-,"",金沢市米丸公民館振興協力会,月火水木金土,08:30,17:20,"休館日:国民の祝日、振替休日、年末年始（12月29日～１月4日）その他館長が指定する日（旧盆含）、なお土曜日8：30～12：00迄開館となります。
但し申し込みがあった場合には、館長判断により夜間及び土日祝日も利用可",各地区ごとに設置され、地域における学習の機会と場を提供しています。,可,"","",有,"","","",可,"",可,"","","","",可,"","",http://yonemaru.main.jp/,"","",""
52,172014,AA0000000864,石川県金沢市,三馬公民館,ミンマコウミンカン,Minma Community Center,"",1307,"","",172014,"",石川県金沢市久安6-59-1,石川県,金沢市,久安,6-59-1,"",36.542116,136.63456,"","",076-243-2734,"","","","",-,"",金沢市三馬公民館振興協力会,月火水木金,09:00,17:00,休館日:祝日、お盆、年末年始（12月29日～１月4日）館長が必要と認めた場合は臨時に開館または休館する場合あり,各地区ごとに設置され、地域における学習の機会と場を提供しています。,可,可,"",有,スロープのみ有,"","",可,"",可,"","","","","","","",https://sites.google.com/site/minmakouminkan/ibento-qing-bao,"","",""
